seller_id,total_sells
3ef37b7ca6dd2b80bd8af81a62504996,2
3fe7120d6257285ac6a3ce7cb071ccec,2
3febca52652e7209509ccfe61cbde40e,2
40ec8ab6cdafbcc4f544da38c67da39a,2
42b6488f5b8246d9141712abd4b1b693,2
43b2c864251aa0ce4030c746984e088a,2
443d880f15cbd3572885e1d44bf2c478,2
455f46ef09a9e45667e2981df84b5cc2,2
458c6fa920810ce2492da71bc26d9eec,2
458d868c9642f55f18f04e951a3fdde6,2
47f55702f598c7c6cc8458b0fbc1c49a,2
48b6c3f4c6a93171da04b75313f2130f,2
491a5ada3aa1678414e990262c4bbdc1,2
497709c2976a8fa308730a2dec5b0726,2
4b98b0428fc1932cc2514ef9ce2505e6,2
4bde6149c15cf7e177b36fa060dd6de8,2
4bf658053d453036c70976bccb2c31b2,2
4c60877808f4318ef1107fbeb8f89afa,2
4cc4fd4fdd406a85bbdc1f824b731bd7,2
4ce8b55b4bfa4659184e7becc1fba3f2,2
4d6fb82c629c7a5028bfd973c07b05e0,2
4d9fea3499bdc22aa4da4e339365f215,2
4e0d109ccfba9a1151c103049880c857,2
4e480be820e37de1444325ff358c9296,2
4eeb99008a0f59d2c7759c59f9a346eb,2
4f0d637c1197fd65405ebd755ac9f86b,2
4f1f1c8666cdb6442f775c4e8caed465,2
4fe2f67634d00c021aa01f96b6f2d68e,2
513a54369b6a8a6602fcb0e129c6d78d,2
528bcf6680c36dddf07620bd35b33a6f,2
528ce32f560edd11add4169f6a5b65be,2
52bb00821bcdd358a5a5a27e1f6be5a1,2
533d46c1b06970e99f09523a61df4972,2
539ed9e19811677513447759be5eccfc,2
553a440137d6e0cf776aee0bb83ac9f5,2
5587130f9850696ed7fafbc91c2cee44,2
559d56f3b8f0bc2e5a9a62fe2ce2a39f,2
5659d77e8d90378e39b960ad5956f64e,2
56db5c0782e8f7ddc9343f9576ff6d16,2
570d4583587a5fe2d47c7be89b91ad27,2
5733d806668f8712c24b9abaefbfa642,2
57d2ba47f7a3209aa347532ae75c1165,2
586a871d4f1221763fddb6ceefdeb95e,2
58c851d1a3c7cd3da329eb59453fed44,2
59bbc819b99a733f02f0d6b49d1c253d,2
5a32c398a06c345440bf2a683b017ad3,2
5a9c0859cb00fd8aa4db443837f0a700,2
5bc237df65098fe211bb4818f4d26d78,2
5c603ffb38cbbf25a0e0698941324143,2
5ca5d579b5857ee8709479b1047cecc3,2
5d505d2298ad549e4e4e835562fa0c1e,2
5de1c80811ce7007f62f00d971236c09,2
5e9f5bd34e0830569f05c9d4f56e04a8,2
60ad151920c4f6f3ebbe8cfdf6166779,2
615c3462099ffa940d37b17dfda19594,2
6179a28a13a726c29b3bf54c070dccab,2
6187a137b2af59dfdbad8d9f8c373c14,2
62d977e2b2aee830de3e039a28490d12,2
63272377184e969942f7fff221be858d,2
643c01d7c56a724bec0454f4780e8a3e,2
64cc804291f90c81f02bfc2bb58ff55a,2
6524b847b982cd56bb5d4b02b776ee42,2
65c255b299faf2d12050937cc219c46c,2
6601ee6383e7f452be71929f8de48bbb,2
666658b8da8370f30e1f89893b1de5e6,2
685b870da5b52a710782c9c0fefbeb5b,2
6902157ee16728322d61a1321fa79e58,2
693660429f9dc4ff704eb3d88dad54d7,2
69b5eaa096c3f9d1e5c398c597f567d6,2
6bcb2352a2a0c38b845f598298ab9d26,2
6bef34c5be6f2bbd70aa5165f6df94b1,2
6dc9bec584588412a6a338830946a3e4,2
6f835fd4be26989b1b064399da346143,2
70c4eedec9cb4a85cda2f3f9673557b4,2
70f7e8018e3d46c748c92f026aa2585a,2
7315baebc0572ff220d226283dc66728,2
734def04b237117a09321dd6d8f3f2a2,2
739c7d7be81f63812dea0d1b1451c651,2
73da1880b39c71de2b262bc7720c1494,2
747c1cdcd1737dcfbd1547f6eb6f2cf3,2
74a9b9bddf14ece02beb81f52c41a88d,2
751e274377499a8503fd6243ad9c56f6,2
76833248bbc0e65a0293ec62023e4396,2
76d336555bb25f3165d2f0d6da719c40,2
76de363de16dacc923eec8daf91df504,2
77dcbb67ccb3659bd58eaf5661560a30,2
788f22bafdd7ab0e1e79f19db72f16a4,2
78ba5933c21686d1c2f64669c8c459e7,2
791cfcfe22fe4a771ece27f90017da92,2
79ee721b6f766066a80264402548d359,2
7ad41305e96a6cab8294cd65891e9a86,2
7c462184585ae80bd6e5774c62ce50f2,2
7c4adcc13272c0e26fa23aac642adb7b,2
7caa63f175b1cecbfaadd8b5ab9998c7,2
7d484ca289afaac6bf5fc6a1e96d2226,2
7dea6f73af847b42cc3985bd620f994d,2
7e959205cebc10adefcb331f934238a4,2
7f02656561b680def9986c0795a8a080,2
80146bc52c4f6af5239b23de2a20262b,2
81ed90f07c0bacb7594940ba2ef676aa,2
83c8aafbefb034674a70de0eac5b8954,2
83d7070a0b9a8b4625fa8682b819fabb,2
84c945f15571830c1a91a33978e94009,2
84deb808079d1be601c209c1e771b1cc,2
85e7c62c1d6ea078c3897424f867a7c8,2
85ecf03781da592876b7844acc1b729f,2
88ef59b51bdaa941d10a853429f2b6ce,2
89757206b887aed36f3e18d858460fea,2
89dda63a3c907c468ec88c310ed91213,2
8a1ff5c35f6595a73fef4c7b96e4908a,2
8c351ed7c326c62123318f4f3246e906,2
8c91bfea4263b8fba54081460693e2a1,2
8c9348f33ae3dada25c99c99ade2af78,2
8cb7c5ddf41f4d506eba76e9a4702a25,2
8ccf3cf69651cc1d8a02c8bfaf3b8568,2
8cf21434553b02cbd37c0bbd07e041b0,2
8dd386be0767c330276ea6a3f96532d3,2
8def3db7f272735afb2ecd03aeca09a7,2
8e29d051f810eb22959ede205b462b9f,2
8e4f041ff58e7845456d3482524014b3,2
8ea394aed8138685abe1eb9f25e1021d,2
8eb88b0acb3f90a717ad659221471fa7,2
8f0fbe2cd4d472157dc1cdef6edecaa9,2
90b57083da5d803237da74daec6dcb2b,2
910a922b426b7ff95eaee129ad6c0e1f,2
9535a841eecebed61a9fb1ac1cbb5597,2
9558aa23f77a9e0a0eca83540999f43b,2
968ee78631915a63fef426d6733d7422,2
96e5dc09087bad639b4ee193104ec2e5,2
98dddbc4601dd4443ca174359b237166,2
98e164d549402270247f3c96a1a158ef,2
999f6d9a1c7c81f43be44c6b7d076210,2
99cd94252748d2bdde08e17858233602,2
9b1050e85becf3ae99c1cf4934c9bc5d,2
9b1ab052f5fca308ba743ac789ebb2e1,2
9b1f656ca3060f8af17a50d8a024b533,2
9c4d31c7e46ab03a43fc06e3142afd4e,2
9dd459b29a14bf89d47183cf2cd0e4c7,2
9e7c5f4d7770eab65738cca38f9efccf,2
9f56a7a649097b166d8ed286ad86a15c,2
a11a0e0ca67423425691db355cff69b0,2
a154d7316f158bb42e6fa18bbe3afd3a,2
a1ed30492b3b798bc121845bc4aa7366,2
a20d8058c866dbaeca014d2cd20ac62e,2
a247197e2e9c19a6a53a6888cb8b660f,2
a2a41aedb70551d4a85aa04dc2fced48,2
a3b0df0065e264a91b7bbf5f844af5cd,2
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,2
a45314082d50d578a4721c9787ce09ab,2
a4e634166243bbb3a13fa584463fa468,2
a513150f33f99a06569e9cd5c4bb889b,2
a7b7354cc588f7566a848bcbb1ce3d96,2
a7d0f8dd44f57ef6de7f7f02e3d82630,2
a81466620e46a6970b22ef40379fdfc9,2
a89e143d5211473ae18db9577ee34b64,2
a9415cf907dfa12f9ed18693244f5329,2
aa17b35ce4de7b565be3249ba838944f,2
aa2640d851ec322526f1295bbeb20092,2
aae5953b9edddf14749c0d65d60eb4b9,2
ab75b89cc49c9ab3160d0c91565a442a,2
abe021b01ba992245271b9aa422032df,2
ad8ada0ffa993cb1197d102d9ab21a3e,2
ae45ad30c2d2e5913094769690a239d2,2
b05b432bf68945d4d9783f9e3ca29ee8,2
b12cfd255810394b60caef18ae163547,2
b26741d31a563d769b4af0465ab20c56,2
b416191c9813d821a295cfabafff4161,2
b452cb0ae35044c4a53179c39f49fb06,2
b57e8460909fa137df7951b4a3b5ea84,2
b5bb2b985208834bd5bd86c7a402bbad,2
b5f49fe968dff6b112861e6cd8e192ef,2
b77a27b1864483e721dc831d5ba4afa0,2
b7ba853e9551f4558440881fd3e5c815,2
b7d5b4b87af9d42b601865d3f3810bff,2
b906dd0e57f282c7089171b6ed07982e,2
b9ec22de23f18567de0e09d776ca0309,2
ba89796db68db180bd389de96b2ff3b6,2
bb5d956dece964a06c12bceb66b923ae,2
bb7ad8a45c027be8ab075b8e465f8ca0,2
bbd3acfe6de99892e73940d3fdceaf68,2
bbe87dce25ba8b38bb61cc7210a3f10b,2
bc39d8938f90a3a2b98193723ed59774,2
bd65d163ded559eb90a10cd09fec178f,2
be1e9e378700cecaa4ebf71433d7915c,2
bec568278124768c474ee90971ca94d1,2
bede56095ba33c42038fb85f707b8a42,2
bee36b4f9a2b9fdcaff6ec05df202ed0,2
bf0045791395e66460eb04749c68672a,2
c004e5ea15737026cecaee0447e00b75,2
c13fb473e7cb8b83ccd543c094df0608,2
c1552b1dab6e6f760950368ae61fb600,2
c200c73f9d7e5a08ca439d6a0803da7c,2
c286ec035ee04ba81c97508f0b5df544,2
c2bda99904207edd1834f03e0022b007,2
c3251e13f1bbda6c74e37c160f991e19,2
c353f8fc0ce8344999f17d578eb69a5e,2
c398bc00a606d33758afd91f4e64fd15,2
c4b911d06343b21dd906651f8101cb49,2
c52c644cc0dc85121207a27013efc6af,2
c76d418370990614e89e956c7a7567d9,2
c8025364abeecb115431bf95c11a747f,2
c85d7b477a709c85a1e8b8f25aa1b270,2
cad9969167c09b48ae6f1d123f7fa68d,2
cb0b3bcf14e0a709df412a99424a59d7,2
cb32766839f443db85c82a43c4a6c19e,2
cb4a705d00e100b9732d0ca34817d441,2
cbbd5ae8f53de5f5097cd8217b529e24,2
cc80e2f693fa6e2408f47ccf62413fc1,2
d26aa40b90272d4843d63be7c1462c8d,2
d2df77822373f19934e87694d8640767,2
d3891911c2feae53c52fea2bd14054e5,2
d58d521f3789def2e7a22715e0badd93,2
d63c73efd41eb002280e7ec831424edb,2
d8dd176509baa37f359644d082bf7f7b,2
dd39ad39b5d3df33037e141c72497ba6,2
dd58ee93286b0821565574c570e9e1dc,2
dd8a29ce82d5c705ba932d81494600a5,2
dedcab67899479e4ea5dcc4eba47f587,2
dff87e4de60c9736ce8df835951b09bc,2
e0487761face83d64fcada2408959a36,2
e0a3c37054ade6478d923a6efc10f308,2
e116c7455dd26a4d8c3e92532583905f,2
e4253cef933647000a82ff39c67b7bde,2
e4f121bf6ef8b9a1d4d3e65dd0473fab,2
e503f22be6a4f456d9851920a5d9c670,2
e546117ed9cafbc40239c0c78635c584,2
e560e4022d8f7aebf155db95946c5c0f,2
e5cbe890e679490127e9a390b46bbd20,2
e64882b4ef12aee8d0faca4db5b681f4,2
e72b4feb7abe210c52aa667abc25a3a2,2
e88165a185134e13fdfc85d4fa654db8,2
e88f7a2995ba184710d339c5c4bf2e30,2
e94b64dc6979b302a5a5be1662c83bb6,2
eb4a59a06b3948e851a7d7a830bcbc42,2
ed49da7cadefc454d6a67de249eab240,2
f0ec6a2adb05c62655a26dd347b8dede,2
f0ec78809fe0bc3edb11c9fe5b97b059,2
f1198c871e0171278b63f40d112caeec,2
f18112da765e0971ca5d510dec322bdd,2
f1ce5fdecd64935c28b9ff932751d0dc,2
f266295f49a28eee21f413e0cbb0521d,2
f356c348fbc8df6a882823e21f5ce8b7,2
f3975e8a41157005d4bcbb358678cd9b,2
f410c8873029fcc3809b9df6d0b28914,2
f43827dd686be3a4a80e00aa299990fb,2
f524ad65d7e0f1daab730ef2d2e86196,2
f5403d3f50089112c4eed37928b7f622,2
f543ba3c973276f519d89d59bd46cead,2
f664f98bfda2eaf266a23ff144e7a872,2
f682e0f848abafc6f41e0d4e868c66ef,2
f7315bb81aea4ddca2d39e249a801c98,2
f9bbdd976532d50b7816d285a22bd01e,2
f9eedec3129e8cc6b6429c42d0808c5b,2
f9f68daa2af419d38f745478bcb3da1a,2
fa7ad8ae9bcb2c4493fdf38e96b1d74f,2
fb8904a8ea99f8831b64ce27db2c1765,2
fc5a0d7a310a7a41abf86a458585ff2b,2
ff314fa6033cc68ec451c47aee2d6ba4,2
0015a82c2db000af6aaaf3ae2ecb0532,3
01266d4c46afa519678d16a8b683d325,3
028872bfa080090a9d0abd4f1af168f8,3
03bd479e1d9484cdb14104d3023f7321,3
042573af89b6d931f672efaf789d8358,3
08f5819815f3d06545011850bd70f0a8,3
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3
0cab2da43793a6f3c5ed8514c5f54627,3
0dfbed20065e425d2eaefb101f9816c0,3
0e72c1a751b496722a6cb1f10653b62a,3
0f7eea709efdf942b5f95c7516dbacd7,3
0fe2d9733ed841eb064503920015a8c0,3
10089e9f2fd0c668a8fd4e52e1698888,3
1099a00e0ee3a50935e6c2447ca090c5,3
10cdd491d1dbea8fb4ead97b19c334ce,3
11fb6f6d341adbe19e81733701704635,3
1284de4ae8aa26997e748c851557cf0e,3
13dd308f81fea30cc670c656b2b46cc3,3
1588ac4010787100dddef64568f0ae35,3
17adeba047385fb0c67d8e90b4296d21,3
184725737946a1a938bbbd1a9e978103,3
191d55f7edb8524d525ed01b20fe32e8,3
1c56ffe0e9dea2657fc6e95b53f40b13,3
1cbcd2ee0afb3fc09963b87eb65e7e4f,3
1d0997ff06b524ce9289ffd75114ecd3,3
1e47defeeadeca0e9a18fa5a9311e735,3
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3
2063dd1b9f568df1c16741ea7d3e6adb,3
2075d8cd4dd63ff12df0749a5866bb06,3
213fafb0ca06fb3d5886579c2565791b,3
217f005bb37ff3aeef5b2ae1788e75ba,3
2305ab43e846518f58dd9d59f3f54e96,3
23ff42c4bf1f8f16cddb19d8b972974a,3
244b04680fdbded0acf5aebd9c92b44a,3
249f0e9905a6e06ad6c6bea7547ab9f6,3
28c7d8743fbc8679f484868cc0fcaefb,3
2a167ca73899c85001a837d8fb4962f6,3
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3
2c43fb513632d29b3b58df74816f1b06,3
2d22fc3089eb907b29ebff50581fb472,3
2eeb6531ee027a48d401e72bebdd87d3,3
2f73e04d12cdf0c945ded66bb3fcf6c7,3
324583d68897f5ddbaf38f6248322176,3
327b89b872c14d1c0be7235ef4871685,3
3442f8959a84dea7ee197c632cb2df15,3
37ceb404da208418c9032f0674e57804,3
3bb32fedaa74e4ad20f4ce067733bd31,3
3d290fe363c60a77498c1126fd3fb8d3,3
3d3ccf2b2f8134b10dce9dd446f0e075,3
3d49bfdd1b43a7fe169b3740067acc61,3
3d700782d7818f2c1e0d7a9e9d75fc00,3
3f84fefc07dc159b268d4a77d3e8c425,3
41c9d3997dd3c072c31139dc5bb5761f,3
42d4b7e70819438f5ada61c965e92d7e,3
42fb44130ac3134cde8e35cf8ec7df25,3
432c67955c0acd1fd6b0b5d678766a71,3
446cc09cdbb130904da114e807dbec40,3
44717f64ec2a457979cf83c429077666,3
44ed138eca6214d572ce1d813fb0049b,3
461ff5303b6c9c1a4a07f40c5aece516,3
47648caee88ccfe951fbb27fbf7b4cbe,3
478bfe564db21eeb44386606aa30b650,3
485452467ff670447e84a8370c3fc898,3
48bad451945f5227341793478d6353ea,3
48e5ee06fb2dc74df1c711a9b6dfac2a,3
4a1917ef994878940e1fb03eeb787ad7,3
4a23adac87cf538689fa600d976f78b2,3
4a82c4af97ffc0fb2dc26bfdc03b1842,3
4c4d546adf3c3868fe19c9ec6e9ffda9,3
4e6015589b781adaa5ce7f1892d06bb1,3
4fb41dff7c50136976d1a5cf004a42e2,3
519a7aa428f18d125a283cf8c014fdd6,3
51f108f62cb87d61918159902c8f8583,3
52956b80ae65fda598f06f6b9943e7a9,3
53088c75f948b48a7ece173ac17f0c12,3
5563732abe64c3036cb97ad924128dd1,3
56f413900b5166ab4d730e9ac0b12cb0,3
5741dc2bf5044c34d0698681c5081bed,3
578fa3a9cb6b6dceab39231ad59cdaca,3
58e4b302b54937e55a678c4d15111da4,3
5a4236931428800e9d9cc04af0987118,3
5cf1ec37aea089f45110c70653a166ab,3
5e49e3a44bdeb5aab2684258bbd4f525,3
5f5a58930c3c35f3b5af264f34fb8c85,3
60da8bfa7eebe230b7d66ac4082d79b3,3
612a743d294c27884fb7b80d2b19ba35,3
61f159ef6da2d441951d2c0efa719362,3
626ab1cd96932367f0eeec2e47046c12,3
62760d278921b5f352461620d68a9cee,3
630008e0f062605a415d694489f6f82e,3
657969cca82e884d272385ec0ef06edd,3
6650fcccd8cd2f7e55ffa524f30c4c59,3
66d5ae34537110d3affc56174dad2b2f,3
67e43d802fde8cfd3f9580124f8167d1,3
69a43819c758c65a5befb0b471c954d7,3
6ba4733aa33f6386e9fb0c0fd3993b38,3
6bb66d9870c2e01c05655c7ed0e7ee13,3
6d7f8d9d594e28796b6b3205b00f459c,3
6eeed17989b0ae47c9f11ece6f38ea90,3
6fa9202c10491e472dffd59a3e82b2a3,3
70126eecc6aa1274392a1743866e9678,3
7238f877570096ae403c51898fa64566,3
731ef20c231d9a7103a425e83fd91271,3
747e73c01a4593d4cf60dcf970fd2689,3
74bafed391319577bce6f4d2acc0589a,3
75745ef7bc7d4f3ea3380f6f5303f514,3
761681a821d8275bc79f552116d06869,3
76623fde66e6b63b59440fd34160512d,3
778323240ce2830d68aab11794e00bfb,3
782f78b632a43875dd5b53e3e49c9564,3
78ef7e885d17f35e2382a47aae8b8cce,3
7a188843479798ca813108fa7b959286,3
7adbd3210a7b3cc2235e225eef33574d,3
8132b9bd16876e1b0f8808d43825dd48,3
83a75eea11694e36e56dd0cb2240229a,3
83c465a786b06574376909b35ef6752a,3
83f2b4881141ce3fcd4e985125d3279e,3
8759e7aedd644f487315e5860962f162,3
876182d1918783bbe15233febfbd4926,3
87f3e35268860433e13d577825aada95,3
88ae906ea2acf6971f26c3e8b7cb4357,3
8a207b6080964f3c1fc9d35bd6096ba4,3
8a8835a43bda99fd37310ad76c457510,3
8fbe2ee446b97e128471be4ce983dc0d,3
918f6fbcf3ab724d805867303e593a1b,3
92c8bc6e8f925792247656fed09aad65,3
933446e9a59dece7ae9175103820ca8f,3
94231344608e603693b0a8891143f65d,3
94c49f20a123aeb9360dbf80ff912bf6,3
9599519be538b98748162a2b48248960,3
96f7c797de9ca20efbe14545bed63eec,3
9996ae921c50e8dff411ac69c0b4bb8b,3
9b1585752613ec342d03bbab9997ec48,3
9b76ad3d04236f76bc71c59470305e13,3
9bade61a92bed55a25d2b67b9f4ed739,3
9c54608f0996c32ae4743089d915f845,3
9d213f303afae4983637247556438ede,3
9e17b9d64683aebcbb9ee362d06463b4,3
9e9b539eb2806acee3f5c28085c1db9f,3
a00824eb9093d40e589b940ec45c4eb0,3
a2e85714b56b1cb6bb24a9a6e6cad36f,3
a35ef466c6fd6d052f5d241240d3c5e2,3
a435b009cd956ea60748b5cfbddf2e24,3
a69aa24cec11168e7e39a3fbc727e925,3
a7dc4098e4da6e41b426269d12ae7e91,3
a90a5da8b09e44264a177c0374a5ac87,3
aa762680c40618316a896838866140ea,3
ad8b531ae67582f096925cff5630d0d1,3
b3e2faf2c1004d674f16a3aa3197f0e1,3
b56828a9f9027f3c918c04ca720d9e3c,3
b8d890108a7a80e4f5d59eea9f362438,3
b9c0ffa92f3ff9a5a3d45ef7213c0842,3
bac692d6c0ed08467878018e6cc9c26c,3
bb3dca718920a4d7ec3cc9ffb025108b,3
bc30de0d71bd6260b936a026b5cf7200,3
bcc9dd23e2a8bd8267cf92b19304a1b9,3
c00396cbdd2e088fe4281baa5920aef1,3
c0e6839516f5398edc34adf5f1d53d1a,3
c161d1327ebc3a156c09582ab2f59f6c,3
c1849d4d32d7a6cecd5aa471809d3135,3
c1d1ebb4745cc43cb6f05e9c8a705c9a,3
c32fc744b9160ac853450488e3cfea93,3
c3ee2331a724e6fc02c4b698b57a73f3,3
